dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Georgia,gar_smfh_bonds,6,-5.428142466263987e-05,-3.091575181821871,1,-8.319990486949727e-05,-2.536294445578248e-05,0.0020702317917351554,31
South Carolina,gar_smfh_bonds,6,-3.96910918124778e-05,-3.105448375409894,1,-6.0742093757874994e-05,-1.8640089867080623e-05,0.0019768097014505326,32
New Hampshire,gar_smfh_bonds,6,-6.819628506485643e-05,-1.4847377253507819,0,-0.00014384734439332932,7.454774263616437e-06,0.13806476361022124,33
New Mexico,gar_smfh_bonds,6,-4.355628492496565e-05,-2.1248497134774866,1,-7.731816720607081e-05,-9.794402643860502e-06,0.033949894819521376,34
Minnesota,gar_smfh_bonds,6,-0.00020236009838016475,-3.219862852998751,1,-0.00030587230052609967,-9.884789623422985e-05,0.0013419488793180445,35
Texas,gar_smfh_bonds,6,-0.00019341466880268287,-1.2702016269264664,0,-0.0004442107716091243,5.7381434003758453e-05,0.20443606305603845,36
Arizona,gar_smfh_bonds,6,-0.00020591190066436614,-1.6757928322795104,1,-0.0004082907669451638,-3.5330343835685376e-06,0.09422661922469322,37
Nebraska,gar_smfh_bonds,6,-6.804805485198517e-05,-0.49769314123179786,0,-0.00029324272086754424,0.00015714661116357384,0.6188570949896648,38
Kentucky,gar_smfh_bonds,6,-0.0003361948679517755,-1.6841820495139177,1,-0.0006649753934188669,-7.414342484684351e-06,0.09259356529294482,39
Indiana,gar_smfh_bonds,6,-0.000541183930794783,-1.575310822706006,0,-0.001107009639258326,2.4641777668759518e-05,0.11563782555650826,40
Florida,gar_smfh_bonds,6,-0.00176783998768839,-1.5393958585016951,0,-0.003659297887636363,0.00012361791225958224,0.12416087327650582,41
Alaska,gar_smfh_bonds,6,-0.0016643144250075362,-1.4601776171559866,0,-0.0035416146415373608,0.000212985791522288,0.14469119931007657,42
California,gar_smfh_bonds,6,-0.0040918025407915976,-2.744588393077005,1,-0.0065473112857259335,-0.001636293795857263,0.006214432531880254,43
Massachusetts,gar_smfh_bonds,6,-0.005443908653840698,-0.5161464664988551,0,-0.022815592250510056,0.011927774942828654,0.6059155809348604,44
United States,gar_smfh_bonds,3,0.006100560062555804,1.3818536646537296,0,-0.0011706513735456397,0.013371771498657245,0.16745495818608935,0
Rhode Island,gar_smfh_bonds,3,0.06610533653504783,1.7918975727850002,1,0.00534467968720783,0.1268659933828878,0.07357871990867171,1
West Virginia,gar_smfh_bonds,3,0.030197359046747488,3.688395398939471,1,0.016712990559459948,0.04368172753403503,0.00024306389427120045,2
Missouri,gar_smfh_bonds,3,0.003628591519486856,1.5237193033554015,0,-0.0002936310332839207,0.007550814072257631,0.12802790652679596,3
Vermont,gar_smfh_bonds,3,0.004701494180324386,3.486171448738941,1,0.0024803012531616733,0.006922687107487098,0.0005203923486076789,4
Montana,gar_smfh_bonds,3,0.00697928361059087,3.804919273888067,1,0.003958187648708042,0.010000379572473697,0.00015418466547401088,5
Washington,gar_smfh_bonds,3,0.002836755258579827,1.6041383125391293,0,-7.583356018750357e-05,0.0057493440773471564,0.10913206328945191,6
New Jersey,gar_smfh_bonds,3,0.002913328201982775,2.0610514996905596,1,0.0005852386055758244,0.005241417798389724,0.03966485552530652,7
New York,gar_smfh_bonds,3,0.0006901308596668795,1.7206100888764786,1,2.9516357498045103e-05,0.0013507453618357137,0.08576100806113973,8
Idaho,gar_smfh_bonds,3,0.0004994071865655768,1.4119975313795097,0,-8.312505987044408e-05,0.0010819394330015973,0.1583925374598767,9
Illinois,gar_smfh_bonds,3,0.0025658173778393854,1.8563162348886981,1,0.00028928988194012626,0.004842344873738644,0.06382609728951083,10
North Dakota,gar_smfh_bonds,3,0.0014159296863486878,4.366810510622996,1,0.0008818863983536306,0.0019499729743437447,1.4501363509777931e-05,11
Maryland,gar_smfh_bonds,3,0.00047357187002404906,2.504587130371356,1,0.00016215016817148895,0.0007849935718766091,0.012484405215775762,12
Maine,gar_smfh_bonds,3,0.0005323257074760243,3.5901439889641615,1,0.00028811500454356277,0.0007765364104084858,0.0003534470026207437,13
Arkansas,gar_smfh_bonds,3,0.0001324604960224875,0.6794291904267379,0,-0.00018864023641707408,0.000453561228462049,0.49708928202831815,14
Wisconsin,gar_smfh_bonds,3,0.0002660175769158428,0.9329460212640851,0,-0.00020360929284128447,0.0007356444466729699,0.3511676892486233,15
North Carolina,gar_smfh_bonds,3,0.00022798017453843418,1.7173797069434442,1,9.340045114875691e-06,0.0004466203039619926,0.08634960174834827,16
Oregon,gar_smfh_bonds,3,0.00020669506833719215,1.367151323293931,0,-4.2312557935889734e-05,0.0004557026946102739,0.1720142394815234,17
Ohio,gar_smfh_bonds,3,0.0002491435497290616,1.1887152806730938,0,-9.605655846303235e-05,0.0005943436579211554,0.23495254224062512,18
Utah,gar_smfh_bonds,3,9.959466112023028e-05,0.9905766242356078,0,-6.600029476225495e-05,0.0002651896170027154,0.322232690963109,19
Delaware,gar_smfh_bonds,3,5.391981321115828e-05,2.008177892141014,1,9.69710675007922e-06,9.814251967223733e-05,0.04500590869308896,20
South Dakota,gar_smfh_bonds,3,-4.104258450021116e-06,-0.9690417029653371,0,-1.1080015623460247e-05,2.8714987234180125e-06,0.33285717656778324,21
Nevada,gar_smfh_bonds,3,8.753579675614868e-06,0.20516046195630427,0,-6.151984868973629e-05,7.9027008040966e-05,0.8375060635626517,22
Alabama,gar_smfh_bonds,3,2.8488886407917243e-05,0.9245322559108956,0,-2.2263039416587236e-05,7.924081223242171e-05,0.35552604904681595,23
Wyoming,gar_smfh_bonds,3,1.983283351258294e-06,0.08078245096824911,0,-3.8452593136130696e-05,4.241915983864727e-05,0.9356379236410202,24
Mississippi,gar_smfh_bonds,3,-2.3791466495767955e-05,-1.6968266577443882,1,-4.688459939516806e-05,-6.983335963678546e-07,0.09017146424643663,25
Kansas,gar_smfh_bonds,3,-3.149642383880242e-05,-1.6648788028683064,1,-6.26550099844257e-05,-3.378376931791464e-07,0.09638187790444497,26
Louisiana,gar_smfh_bonds,3,-1.158348660798608e-05,-1.2281194532970099,0,-2.7118005625381895e-05,3.951032409409727e-06,0.2198125598109999,27
Oklahoma,gar_smfh_bonds,3,-8.711664878100044e-06,-0.4025706555180842,0,-4.4353344868450516e-05,2.6930015112250415e-05,0.6873863086036236,28
Virginia,gar_smfh_bonds,3,2.3576352286977563e-05,0.22444280851820822,0,-0.00014943318258966415,0.00019658588716361922,0.8224778874416216,29
Pennsylvania,gar_smfh_bonds,3,-0.00020672302311929014,-0.8361278478250136,0,-0.0006139300653995898,0.00020048401916100933,0.4033666821156783,30
Georgia,gar_smfh_bonds,3,-4.7409861658933454e-05,-2.936329343891029,1,-7.400259897656331e-05,-2.081712434130361e-05,0.003429541286740223,31
South Carolina,gar_smfh_bonds,3,-2.8086666694498634e-05,-2.898986828801004,1,-4.404373408240297e-05,-1.2129599306594306e-05,0.003860203290429798,32
New Hampshire,gar_smfh_bonds,3,-5.680037560953948e-05,-1.2661530240029444,0,-0.00013068671182777536,1.7085960608696378e-05,0.2058771044137082,33
New Mexico,gar_smfh_bonds,3,-1.651969685159452e-05,-1.0167489372341016,0,-4.327978052861036e-05,1.0240386825421311e-05,0.3096221694648338,34
Minnesota,gar_smfh_bonds,3,-0.00017059214601659525,-2.7707056895730213,1,-0.0002719991044552278,-6.918518757796272e-05,0.005741040246686424,35
Texas,gar_smfh_bonds,3,-0.00020061459844710654,-1.5047994925351438,0,-0.0004201896622173436,1.8960465323130418e-05,0.13282412978638614,36
Arizona,gar_smfh_bonds,3,-0.0002076887646829536,-1.7525954983474532,1,-0.00040286657084624017,-1.2510958519667149e-05,0.0801067570201015,37
Nebraska,gar_smfh_bonds,3,-3.394938016279721e-05,-0.26193968190099753,0,-0.0002474158531545869,0.00017951709282899243,0.7934445667896415,38
Kentucky,gar_smfh_bonds,3,-0.0002843480400250099,-1.3927372810356293,0,-0.000620611872822785,5.1915792772765166e-05,0.16413892167316035,39
Indiana,gar_smfh_bonds,3,-0.0004488534223704493,-1.2352181532808155,0,-0.0010473476913561686,0.0001496408466152698,0.21716138712395638,40
Florida,gar_smfh_bonds,3,-0.0009945880105109999,-1.1399150248631522,0,-0.0024316313377484786,0.0004424553167264782,0.2547093803037126,41
Alaska,gar_smfh_bonds,3,-6.619359720865932e-05,-0.08459515252537728,0,-0.0013549464092730194,0.0012225592148557005,0.9326073031503488,42
California,gar_smfh_bonds,3,-0.0038649065776658054,-2.6254498132454662,1,-0.00628947475371055,-0.0014403384016210617,0.008841364059832157,43
Massachusetts,gar_smfh_bonds,3,-0.007739665448901005,-0.7387847248891117,0,-0.024994206094317593,0.009514875196515575,0.46028395698419367,44
United States,gar_smfh_bonds,1,0.006136085513162573,1.5317462603447611,0,-0.00046173447739388234,0.012733905503719025,0.1260317450540096,0
Rhode Island,gar_smfh_bonds,1,0.0007839308501173377,1.0468080366643178,0,-0.00044947667912772777,0.0020173383793624026,0.2955453595467228,1
West Virginia,gar_smfh_bonds,1,0.00018423274713133325,0.7772229456828963,0,-0.0002061738089510885,0.0005746393032137548,0.43728685460261074,2
Missouri,gar_smfh_bonds,1,-1.3533009830405447e-05,-0.47181563265498,0,-6.077388763259066e-05,3.370786797177975e-05,0.6372037618210049,3
Vermont,gar_smfh_bonds,1,0.00015580457887589316,0.7774309572951182,0,-0.00017427166940274993,0.0004858808271545361,0.43716424158974476,4
Montana,gar_smfh_bonds,1,0.00024073377117985812,1.5678843201816248,0,-1.2148795106860471e-05,0.0004936163374665766,0.1173549361390176,5
Washington,gar_smfh_bonds,1,0.0014760038725514753,1.121567378852666,0,-0.0006914906842402301,0.00364349842934318,0.26242667358602456,6
New Jersey,gar_smfh_bonds,1,0.0029344231705615946,2.114030606368857,1,0.000648259282477223,0.005220587058645965,0.03486170920979137,7
New York,gar_smfh_bonds,1,0.0005706789930983396,1.872369518473525,1,6.86876685011905e-05,0.0010726703176954884,0.06156747057807932,8
Idaho,gar_smfh_bonds,1,6.744361615656624e-05,2.7408948325838027,1,2.6916624806461483e-05,0.00010797060750667098,0.006281728355963301,9
Illinois,gar_smfh_bonds,1,0.002430270672175232,1.8289709550237954,1,0.00024178491242617074,0.004618756431924293,0.06782444692527534,10
North Dakota,gar_smfh_bonds,1,0.0015360299910351129,4.862722885355624,1,0.0010157752312002593,0.0020562847508699663,1.427390755592839e-06,11
Maryland,gar_smfh_bonds,1,0.00044433482629026766,2.4838073541520997,1,0.00014969711447996616,0.000738972538100569,0.01322887636527903,12
Maine,gar_smfh_bonds,1,0.0005260763541215306,3.5996047277686176,1,0.00028536872460980015,0.0007667839836332609,0.0003409297971257441,13
Arkansas,gar_smfh_bonds,1,-7.599348149436246e-05,-1.5507031756938716,0,-0.00015670649321155553,4.7195302228305734e-06,0.12141970027252147,14
Wisconsin,gar_smfh_bonds,1,8.879559497690946e-05,0.43207278456020715,0,-0.000249682367150162,0.0004272735571039807,0.6658200704483019,15
North Carolina,gar_smfh_bonds,1,0.00021229030468552978,1.6617786260816034,1,1.8868436855493088e-06,0.00042269376568551014,0.09699983932988432,16
Oregon,gar_smfh_bonds,1,0.00023018245789745164,1.4347272410895755,0,-3.405766741475472e-05,0.0004944225832096579,0.1518063996690011,17
Ohio,gar_smfh_bonds,1,0.0002510884257593602,1.2123930680600723,0,-9.000954600098151e-05,0.0005921863975197017,0.22576636134243055,18
Utah,gar_smfh_bonds,1,8.495969412190757e-05,0.9708339729086808,0,-5.917345069196595e-05,0.00022909283893578106,0.3319625061742226,19
Delaware,gar_smfh_bonds,1,5.4206692595842124e-05,2.0522990199252145,1,1.0704799200459072e-05,9.770858599122516e-05,0.04050776437696868,20
South Dakota,gar_smfh_bonds,1,-5.582698910672655e-06,-1.1635317309233615,0,-1.3485150829512546e-05,2.319753008167233e-06,0.24500580450190568,21
Nevada,gar_smfh_bonds,1,1.0204949147685014e-07,0.002732233438189364,0,-6.141406982281157e-05,6.161816880576526e-05,0.9978207654786493,22
Alabama,gar_smfh_bonds,1,2.7347841793515683e-05,1.044387731771057,0,-1.577994630968668e-05,7.047562989671803e-05,0.2966624882585156,23
Wyoming,gar_smfh_bonds,1,-1.1363549253282576e-06,-0.051366005855665836,0,-3.757263984912519e-05,3.529992999846866e-05,0.9590483606839659,24
Mississippi,gar_smfh_bonds,1,-8.48866933780075e-06,-0.7497937007375495,0,-2.7135014407271454e-05,1.015767573166995e-05,0.4536280334662415,25
Kansas,gar_smfh_bonds,1,-7.537452831060491e-06,-0.7391934172503865,0,-2.4331772075099784e-05,9.256866412978797e-06,0.4600345521653675,26
Louisiana,gar_smfh_bonds,1,-1.0420746564501576e-05,-1.0995683951626334,0,-2.602965285153466e-05,5.188159722531501e-06,0.2718939598343926,27
Oklahoma,gar_smfh_bonds,1,-5.5757935289052015e-06,-0.2901206351273757,0,-3.722945488232737e-05,2.6077867824516948e-05,0.7718088998762513,28
Virginia,gar_smfh_bonds,1,3.770208063460017e-05,0.3816338371274253,0,-0.00012500795183886457,0.00020041211310806484,0.7028474888106548,29
Pennsylvania,gar_smfh_bonds,1,-0.00023868209667059968,-0.9141943724005606,0,-0.0006686907432696542,0.00019132654992845463,0.36092594562873304,30
Georgia,gar_smfh_bonds,1,-4.66438482655161e-05,-3.2074555658025306,1,-7.059517708429853e-05,-2.2692519446733672e-05,0.0013994340031617813,31
South Carolina,gar_smfh_bonds,1,-1.7394979981732553e-05,-2.3477288476747824,1,-2.9598128157950974e-05,-5.191831805514136e-06,0.019162632716145378,32
New Hampshire,gar_smfh_bonds,1,-6.141687670672766e-05,-1.5025117153953398,0,-0.00012874023129596731,5.906477882511971e-06,0.1334108809125012,33
New Mexico,gar_smfh_bonds,1,-1.5244819730363375e-05,-1.0841099291029108,0,-3.8405155906505576e-05,7.915516445778815e-06,0.278685094209844,34
Minnesota,gar_smfh_bonds,1,-0.00016625332806661982,-2.680648453301145,1,-0.0002684005059060549,-6.410615022718474e-05,0.007518957440052265,35
Texas,gar_smfh_bonds,1,-0.00016892483053781396,-1.2439140209291968,0,-0.0003925903390536641,5.4740677978036106e-05,0.21394288860371535,36
Arizona,gar_smfh_bonds,1,-0.00021333080945426893,-1.816285043403119,1,-0.000406779352129033,-1.9882266779504938e-05,0.06974943683395951,37
Nebraska,gar_smfh_bonds,1,3.512698882814856e-05,0.2815233904482036,0,-0.0001703779796389765,0.0002406319572952735,0.7783912512280002,38
Kentucky,gar_smfh_bonds,1,-0.00030535820662662096,-1.5289002898698036,0,-0.0006343055028857113,2.3589089632469274e-05,0.12673579684822966,39
Indiana,gar_smfh_bonds,1,-0.0003925302331573048,-1.026167318987529,0,-0.0010225451331898432,0.0002374846668752333,0.3051631857642185,40
Florida,gar_smfh_bonds,1,-0.0002496451852778342,-0.3669439490330545,0,-0.0013701645124822013,0.0008708741419265324,0.7137704717117315,41
Alaska,gar_smfh_bonds,1,-0.0002047085274694613,-0.8616429196877564,0,-0.0005960037075962058,0.00018658665265728307,0.38917577147508786,42
California,gar_smfh_bonds,1,-0.003810153308493761,-2.5716183537841983,1,-0.006250389263113429,-0.001369917353874094,0.010325365603568004,43
Massachusetts,gar_smfh_bonds,1,-0.001736965837618911,-0.918118318678433,0,-0.004852901716431764,0.0013789700411939412,0.35886958399051694,44
United States,gar_lmfh_crsp,12,0.0020531038438657834,0.2788255679262219,0,-0.010074987433548186,0.014181195121279747,0.7804627226412983,0
South Dakota,gar_lmfh_crsp,12,0.07939758117015362,2.9623824967259362,1,0.03525270782300405,0.12354245451730318,0.003158265871971766,1
Arkansas,gar_lmfh_crsp,12,0.020648963740816758,0.49410180433508843,0,-0.0481839189603076,0.0894818464419411,0.6213924555618267,2
Montana,gar_lmfh_crsp,12,0.010212225938769639,2.8025508651548194,1,0.004210432459586875,0.016214019417952398,0.005213118449267862,3
Utah,gar_lmfh_crsp,12,0.00660928850828369,1.8955112804694885,1,0.0008662401527297645,0.012352336863837613,0.05844477859691177,4
New Mexico,gar_lmfh_crsp,12,0.004221088355989682,0.47811002422720544,0,-0.010320462610218418,0.018762639322197776,0.6327242176903178,5
Minnesota,gar_lmfh_crsp,12,0.002731873602832341,2.450062235500786,1,0.0008953453169110591,0.0045684018887536225,0.01453196703816606,6
Wyoming,gar_lmfh_crsp,12,0.0023810294363080966,0.9552973204453475,0,-0.001724227477765509,0.0064862863503817,0.33976387118333906,7
Rhode Island,gar_lmfh_crsp,12,0.0014799392377573034,2.2192698179775308,1,0.0003815711299453028,0.0025783073455693034,0.026794731981827802,8
Florida,gar_lmfh_crsp,12,0.0011196119820260754,0.7435332219309325,0,-0.0013605571372175395,0.003599781101269689,0.45741348714033014,9
North Dakota,gar_lmfh_crsp,12,0.0009572824724002789,1.9716402661933925,1,0.00015758345138816435,0.001756981493412393,0.049052094534748125,10
Vermont,gar_lmfh_crsp,12,0.000952483970569018,2.4089766558130847,1,0.0003012467405915328,0.001603721200546503,0.016259855997627914,11
Georgia,gar_lmfh_crsp,12,0.0005277261893300012,2.032651755626147,1,0.0001001044219777584,0.0009553479566822438,0.04247235152569484,12
Wisconsin,gar_lmfh_crsp,12,0.0004896031126427379,0.4493959401774519,0,-0.0013048377968311246,0.0022840440221166,0.6532880062987991,13
New Hampshire,gar_lmfh_crsp,12,0.0004359856807251202,3.2234483020400115,1,0.00021321109093205395,0.0006587602705181864,0.0013265525797632183,14
Tennessee,gar_lmfh_crsp,12,0.00037817470777337095,3.032868078100415,1,0.00017279709751596373,0.0005835523180307781,0.0025138072560240143,15
Massachusetts,gar_lmfh_crsp,12,0.00035568004931565696,1.4868231691557712,0,-3.833637157903824e-05,0.000749696470210352,0.1375209743181296,16
Mississippi,gar_lmfh_crsp,12,0.0002882717504789419,1.6650193310729395,1,3.106277366270421e-06,0.0005734372235916133,0.09636550106744268,17
Washington,gar_lmfh_crsp,12,0.00026947984866644917,1.477430619044543,0,-3.094325997909589e-05,0.0005699029573119942,0.14001917729883684,18
Virginia,gar_lmfh_crsp,12,0.0002692807595363939,2.1208777204279956,1,6.0156782323520294e-05,0.0004784047367492674,0.03429022072974841,19
Louisiana,gar_lmfh_crsp,12,0.00026771632797077324,4.117859999989375,1,0.0001606340951013261,0.0003747985608402203,4.2903529372972926e-05,20
Nebraska,gar_lmfh_crsp,12,0.00022577065524370318,1.4089094559356292,0,-3.816529317815395e-05,0.0004897066036655602,0.15931504257679396,21
Oregon,gar_lmfh_crsp,12,0.00021280008756656123,2.0168360654161703,1,3.901386650624134e-05,0.00038658630862688107,0.04410174244922849,22
Idaho,gar_lmfh_crsp,12,0.00016224190508017436,3.2255969214115785,1,7.939675718886151e-05,0.0002450870529714872,0.0013167843343910857,23
Kansas,gar_lmfh_crsp,12,9.943992432974235e-05,1.4764613565015603,0,-1.1491052358819092e-05,0.00021037090101830376,0.14027895807085478,24
Alaska,gar_lmfh_crsp,12,6.419031141876268e-05,3.050864874857224,1,2.953573091418699e-05,9.884489192333836e-05,0.002369830604715961,25
Missouri,gar_lmfh_crsp,12,6.131325888531031e-05,1.5383865418399014,0,-4.3319545014903755e-06,0.00012695847227211097,0.12441523319094516,26
Connecticut,gar_lmfh_crsp,12,5.888070951365825e-05,0.638103324385043,0,-9.310269321817011e-05,0.00021086411224548657,0.5236193668532625,27
California,gar_lmfh_crsp,12,5.200876353630762e-05,0.10859972315156056,0,-0.0007367822370073257,0.0008407997640799406,0.9135517370804653,28
Arizona,gar_lmfh_crsp,12,4.0043909617565e-05,1.3311080312320211,0,-9.505365453062314e-06,8.959318468819229e-05,0.18359567155531265,29
Maine,gar_lmfh_crsp,12,2.6476134061245715e-05,1.5539789974686538,0,-1.58618530230938e-06,5.45384534248008e-05,0.1206506261612248,30
Maryland,gar_lmfh_crsp,12,1.8737619353459368e-05,0.3220972948704744,0,-7.707913837572369e-05,0.00011455437708264239,0.7474771167352374,31
Indiana,gar_lmfh_crsp,12,1.6233361868600205e-05,0.42679732042585417,0,-4.6413730942877e-05,7.888045468007739e-05,0.6696608660720618,32
West Virginia,gar_lmfh_crsp,12,1.446947413052301e-05,2.483565548991272,1,4.873451642678484e-06,2.406549661836753e-05,0.01324519390309864,33
Texas,gar_lmfh_crsp,12,2.052675702304917e-06,1.0372214646926403,0,-1.2069143378906162e-06,5.3122657425004495e-06,0.29999812002728254,34
Michigan,gar_lmfh_crsp,12,-4.577523993392672e-05,-1.7243277165567066,1,-8.949975046869873e-05,-2.0507293991547116e-06,0.08509917904275932,35
Illinois,gar_lmfh_crsp,12,-0.00011390465052580625,-0.4013304485446144,0,-0.0005813743669161049,0.00035356506586449216,0.6883018314179661,36
New York,gar_lmfh_crsp,12,-0.00014366349738614595,-3.2889158545746784,1,-0.00021560968877275152,-7.171730599954042e-05,0.0010571126025178401,37
New Jersey,gar_lmfh_crsp,12,-0.00020232855737284,-3.040626312562731,1,-0.000311927981385718,-9.272913335996208e-05,0.0024507843594121503,38
South Carolina,gar_lmfh_crsp,12,-0.0002990074706501638,-3.1936202734752706,1,-0.00045321759909238053,-0.00014479734220794715,0.001469264887151489,39
North Carolina,gar_lmfh_crsp,12,-0.0005464252556605428,-2.6668808585207877,1,-0.0008839000070778383,-0.00020895050424324732,0.007836396977053406,40
Ohio,gar_lmfh_crsp,12,-0.0006852310734225141,-1.7515482960371846,1,-0.0013295918085419428,-4.0870338303085666e-05,0.08029837331343659,41
Nevada,gar_lmfh_crsp,12,-0.0009406850317202879,-0.36936776018331036,0,-0.005135370329621459,0.003254000266180881,0.7119676093133172,42
Iowa,gar_lmfh_crsp,12,-0.0010092431396889869,-1.7558958926839248,1,-0.0019559405285300363,-6.254575084793776e-05,0.07955242675240393,43
United States,gar_lmfh_crsp,9,0.004904553134824935,0.6987740213242971,0,-0.006655816951888325,0.01646492322153819,0.484928039230335,0
South Dakota,gar_lmfh_crsp,9,0.06541241924601876,2.8936071974923063,1,0.028179277832152565,0.10264556065988495,0.003928206494367759,1
Arkansas,gar_lmfh_crsp,9,-0.007505546266969311,-0.24220326683515184,0,-0.05854562716612781,0.04353453463218917,0.8086944252529742,2
Montana,gar_lmfh_crsp,9,0.008019510537104268,3.0378303107779963,1,0.0036714718910949304,0.012367549183113603,0.002472536287249971,3
Utah,gar_lmfh_crsp,9,0.003836076122177159,1.6349843499845085,0,-2.8329105003342507e-05,0.007700481349357659,0.10250709832213878,4
New Mexico,gar_lmfh_crsp,9,0.0051208404731888715,0.6330874727740645,0,-0.00820168535674475,0.018443366303122488,0.5268856784061242,5
Minnesota,gar_lmfh_crsp,9,0.0023828227212324467,2.603409883202462,1,0.0008753195734557487,0.003890325869009144,0.009427999150057875,6
Wyoming,gar_lmfh_crsp,9,0.0022861774291032745,1.075650606936612,0,-0.001214464984462591,0.005786819842669138,0.2824584248610442,7
Rhode Island,gar_lmfh_crsp,9,0.0012127317600368248,2.121672879178968,1,0.0002712858551501829,0.0021541776649234663,0.034219988963362535,8
Florida,gar_lmfh_crsp,9,0.001880923340529297,1.2277456849038668,0,-0.0006423931358258278,0.00440423981688442,0.21995990748770944,9
North Dakota,gar_lmfh_crsp,9,0.0009856300548200048,2.018390268674976,1,0.00018133048104246178,0.0017899296285975475,0.04393594129393752,10
Vermont,gar_lmfh_crsp,9,0.000599341636275702,2.10257816747181,1,0.00012984623477579378,0.0010688370377756101,0.035863311074106674,11
Georgia,gar_lmfh_crsp,9,0.00035633886493409027,1.567782585490011,0,-1.801851615542159e-05,0.000730696246023602,0.11738901421665715,12
Wisconsin,gar_lmfh_crsp,9,-4.419439789026111e-05,-0.04699463541242343,0,-0.001593110808015902,0.0015047220122353792,0.9625310619523639,13
New Hampshire,gar_lmfh_crsp,9,0.0004356714591061345,3.279437464664137,1,0.00021686063560338902,0.0006544822826088799,0.001092234375565715,14
Tennessee,gar_lmfh_crsp,9,0.0005058447650299715,2.019210889197935,1,9.32301332794866e-05,0.0009184593967804563,0.043850385257764746,15
Massachusetts,gar_lmfh_crsp,9,0.00036132942136027314,1.5218152731479602,0,-2.9736913742709522e-05,0.0007523957564632556,0.1285121741713764,16
Mississippi,gar_lmfh_crsp,9,0.00019302566116238823,1.3737731072888406,0,-3.8398704751817594e-05,0.00042445002707659394,0.1699569748603169,17
Washington,gar_lmfh_crsp,9,0.0002348679308921103,1.4441794059781665,0,-3.299438440379309e-05,0.0005027302461880136,0.14914110840875883,18
Virginia,gar_lmfh_crsp,9,0.00019866367227189746,1.4187467748621554,0,-3.1969947907173644e-05,0.0004292972924509685,0.15642307504362551,19
Louisiana,gar_lmfh_crsp,9,0.0002644003291659776,4.100490502169631,1,0.00015819771049092873,0.0003706029478410264,4.6126070672114494e-05,20
Nebraska,gar_lmfh_crsp,9,0.0002513124676442012,1.7122560764380375,1,9.569214201726251e-06,0.0004930557210866761,0.08729749382285101,21
Oregon,gar_lmfh_crsp,9,0.0001554622491152458,1.8123114587869609,1,1.4175590504126234e-05,0.0002967489077263653,0.07037135489628876,22
Idaho,gar_lmfh_crsp,9,0.00015710923260471197,3.3379350367456886,1,7.958582193196188e-05,0.00023463264327746203,0.0008892227419476928,23
Kansas,gar_lmfh_crsp,9,0.000115979016442836,1.6197518656310468,0,-1.955240968093194e-06,0.0002339132738537651,0.10574118830940815,24
Alaska,gar_lmfh_crsp,9,6.291633068980328e-05,3.0406586942429636,1,2.8835924980981963e-05,9.699673639862458e-05,0.002449736982065076,25
Missouri,gar_lmfh_crsp,9,5.042406821133059e-05,1.649663510876077,1,7.962320931646576e-08,0.0001007685132133447,0.09946558899275848,26
Connecticut,gar_lmfh_crsp,9,6.70812847743962e-05,0.7213378997510215,0,-8.608799316913376e-05,0.0002202505627179261,0.47094527962879784,27
California,gar_lmfh_crsp,9,0.00013770512798944251,0.30535671860237107,0,-0.0006050602934128891,0.0008804705493917738,0.7601863081956846,28
Arizona,gar_lmfh_crsp,9,4.505670762530556e-05,1.7864816463728177,1,3.516377909857743e-06,8.659703734075334e-05,0.07445898895954373,29
Maine,gar_lmfh_crsp,9,3.2807425431463644e-05,2.4195599599473776,1,1.0474541663398781e-05,5.514030919952849e-05,0.01579603354554493,30
Maryland,gar_lmfh_crsp,9,4.6782618708091474e-05,0.6619051429653258,0,-6.962939906682393e-05,0.00016319463648300684,0.5082523659541696,31
Indiana,gar_lmfh_crsp,9,-6.060102444189978e-06,-0.38712475819089065,0,-3.1843376389447414e-05,1.9723171501067444e-05,0.6987828750777987,32
West Virginia,gar_lmfh_crsp,9,1.2554704070519946e-05,2.957853196039107,1,5.563710395111857e-06,1.9545697745928032e-05,0.0032035083067614156,33
Texas,gar_lmfh_crsp,9,2.2637614365715767e-06,1.1211106794092245,0,-1.0620009101805704e-06,5.5895237833237224e-06,0.2626296516246207,34
Michigan,gar_lmfh_crsp,9,-2.8956727164123307e-05,-1.2670695282402393,0,-6.659746012658671e-05,8.684005798340087e-06,0.2055566856997333,35
Illinois,gar_lmfh_crsp,9,-6.732271289801176e-05,-0.24839657730510128,0,-0.0005137235962041879,0.0003790781704081642,0.8039012770889233,36
New York,gar_lmfh_crsp,9,-8.404762412883484e-05,-2.1362091377559476,1,-0.00014884996839305037,-1.9245279864619323e-05,0.033012606855920223,37
New Jersey,gar_lmfh_crsp,9,-0.00021486701374940893,-3.809354628104685,1,-0.00030776951085602876,-0.00012196451664278912,0.0001517174056373527,38
South Carolina,gar_lmfh_crsp,9,-0.0002803178891365374,-3.088557015965994,1,-0.00042980516763786665,-0.00013083061063520816,0.002091785507051025,39
North Carolina,gar_lmfh_crsp,9,-0.0005919851525033922,-2.9704917634879346,1,-0.000920225154119777,-0.0002637451508870075,0.0030762021593089273,40
Ohio,gar_lmfh_crsp,9,-0.0006919059219313329,-1.9311328620082362,1,-0.0012820308189276865,-0.00010178102493497954,0.05387473671070908,41
