dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Tennessee,gar_smfh_crsp,1,-7.978788052742928e-06,-3.4284466451716966,1,-1.1811758063077947e-05,-4.145818042407913e-06,0.0006421902923006151,25
New Hampshire,gar_smfh_crsp,1,-2.42996735630318e-05,-0.6477486779807915,0,-8.608563256593179e-05,3.7486285439868166e-05,0.5173575014704324,26
Alabama,gar_smfh_crsp,1,-1.4682132743551744e-05,-1.6105988548002854,0,-2.9696175493458465e-05,3.3191000635496973e-07,0.10771289435595932,27
Maryland,gar_smfh_crsp,1,-2.8211551362311505e-05,-1.3765154885428612,0,-6.196683442038554e-05,5.543731695762516e-06,0.16909725076226945,28
Pennsylvania,gar_smfh_crsp,1,-1.3711490095921545e-05,-3.039578303154507,1,-2.114112043982893e-05,-6.281859752014164e-06,0.002456384622714358,29
Illinois,gar_smfh_crsp,1,0.00021931758317739333,0.23300020688398712,0,-0.0013309727270411258,0.0017696078933959118,0.8158285883848448,30
Minnesota,gar_smfh_crsp,1,-3.636191688252527e-05,-0.4854645441277803,0,-0.00015972497897443695,8.700114520938633e-05,0.6274970467019625,31
New York,gar_smfh_crsp,1,-0.00019154468004991428,-1.4012443155974985,0,-0.0004166843983701745,3.359503827034583e-05,0.16157920439373896,32
North Carolina,gar_smfh_crsp,1,-0.00019747775899427004,-1.5385438565363863,0,-0.0004088773766560513,1.3921858667511082e-05,0.12436247363839081,33
Oklahoma,gar_smfh_crsp,1,-4.587498377333347e-05,-1.3454369163220383,0,-0.00010203257505074787,1.0282607504080902e-05,0.17891491618831457,34
Wisconsin,gar_smfh_crsp,1,4.782451284029805e-05,0.13714243206885032,0,-0.0005265228028803877,0.0006221718285609835,0.8909572029960693,35
Massachusetts,gar_smfh_crsp,1,-0.0003798596226705519,-0.7341303638831013,0,-0.0012320680671434902,0.00047234882180238595,0.46311233738931534,36
New Jersey,gar_smfh_crsp,1,-0.0001596808123486048,-0.6947807888560384,0,-0.000538211261190073,0.00021884963649286318,0.4874206273857109,37
West Virginia,gar_smfh_crsp,1,-7.71489104838892e-05,-0.8192572982097338,0,-0.00023224661353929383,7.79487925715154e-05,0.41291531562084494,38
Missouri,gar_smfh_crsp,1,-0.0002946038377420111,-0.8805723560358922,0,-0.0008456262203814434,0.0002564185448974209,0.3788481347694257,39
North Dakota,gar_smfh_crsp,1,3.607744513224736e-05,0.4761265362644681,0,-8.872102908246218e-05,0.00016087591934695685,0.6341311210643803,40
New Mexico,gar_smfh_crsp,1,0.00037475753778316867,1.6517405011092625,1,1.0735862552322208e-06,0.000748441489311105,0.09903087509154318,41
Rhode Island,gar_smfh_crsp,1,0.0001446198879431093,1.554665736183204,0,-8.590030494467653e-06,0.0002978298063806862,0.12047257097986197,42
Indiana,gar_smfh_crsp,1,-0.0023534816811476515,-2.73138810545041,1,-0.003772615325185286,-0.0009343480371100175,0.006463871416256151,43
Mississippi,gar_smfh_crsp,1,0.00020577507049560472,2.0370360222928596,1,3.939935431972739e-05,0.000372150786671482,0.04201788368618531,44
Nebraska,gar_smfh_crsp,1,6.32091831253117e-05,0.04807958584148543,0,-0.0021020772143201215,0.002228495580570744,0.9616663746425784,45
Louisiana,gar_smfh_crsp,1,-0.0003245186098574363,-0.2190792124402648,0,-0.002764206798748205,0.002115169579033331,0.8266514836943808,46
United States,gar_smfh_bonds,12,-0.00020200740676979307,-1.9413293804617444,1,-0.00037339611380099214,-3.061869973859408e-05,0.05262750538498806,0
Louisiana,gar_smfh_bonds,12,0.16504451660962172,2.5302064890200513,1,0.057606181183582,0.27248285203566136,0.011622150824393662,1
Nebraska,gar_smfh_bonds,12,0.014031400541623683,1.4721186104878088,0,-0.0016676126852458763,0.029730413768493235,0.14144746039249356,2
Maine,gar_smfh_bonds,12,0.010369869539880654,2.090217186463631,1,0.0021984781134834677,0.01854126096627784,0.036965891201920176,3
Washington,gar_smfh_bonds,12,0.005537772735068214,2.472955040515685,1,0.001849414936988095,0.00922613053314833,0.013641342705301263,4
Idaho,gar_smfh_bonds,12,0.0029030501655238627,3.0019811278817845,1,0.0013102521015004862,0.004495848229547239,0.0027797221809109374,5
New York,gar_smfh_bonds,12,0.0025149723760547597,6.416247471460364,1,0.0018693683213198823,0.0031605764307896366,2.603810500545478e-10,6
Massachusetts,gar_smfh_bonds,12,0.002177638943425932,3.1638765386631302,1,0.0010439850530370644,0.003311292833814799,0.0016255779267659864,7
New Mexico,gar_smfh_bonds,12,0.000946442081401413,0.6599443808720082,0,-0.0014156718596499782,0.0033085560224528033,0.5095110286038587,8
Illinois,gar_smfh_bonds,12,0.0007198165292731963,1.044757024468075,0,-0.00041498693159273807,0.0018546199901391303,0.2965032837530901,9
Wisconsin,gar_smfh_bonds,12,0.0004844490864913082,0.7207555585620041,0,-0.0006226188613459384,0.0015915170343285545,0.47130545763687737,10
South Carolina,gar_smfh_bonds,12,0.0003846901886720965,2.387644854415159,1,0.0001193179322254988,0.000650062445118694,0.017226427618676876,11
West Virginia,gar_smfh_bonds,12,0.0002697796216000368,1.3596641788414805,0,-5.702758246246272e-05,0.0005965868256625361,0.17438293884461897,12
North Carolina,gar_smfh_bonds,12,0.00023728079200280045,1.5465977402032896,0,-1.5415778702691915e-05,0.0004899773627082927,0.12242145171324093,13
New Jersey,gar_smfh_bonds,12,0.00010155801533210523,0.2676196787663452,0,-0.0005234855612113903,0.0007266015918756005,0.7890725231649651,14
Iowa,gar_smfh_bonds,12,9.097553327341119e-05,1.197563284089949,0,-3.4148367054468755e-05,0.00021609943360129108,0.2315007043909112,15
Mississippi,gar_smfh_bonds,12,7.314346313792233e-05,0.10775225549358017,0,-0.0010449118394305118,0.0011911987657063558,0.9142237229828372,16
Delaware,gar_smfh_bonds,12,3.868569423812345e-05,3.211799480336841,1,1.8846861875508993e-05,5.8524526600737894e-05,0.0013806879802127359,17
New Hampshire,gar_smfh_bonds,12,1.6069183762794354e-05,0.4848194569447391,0,-3.85226789149352e-05,7.066104644052389e-05,0.6279591884097564,18
Vermont,gar_smfh_bonds,12,1.1114885842179262e-05,5.801677720040368,1,7.959405038834178e-06,1.4270366645524346e-05,1.0027569441461992e-08,19
Colorado,gar_smfh_bonds,12,8.952498720249863e-06,0.7367611789937548,0,-1.106139870585947e-05,2.8966396146359186e-05,0.4615194792834172,20
Virginia,gar_smfh_bonds,12,1.4542091255438624e-06,0.06810547447975543,0,-3.3714706591867254e-05,3.662312484295497e-05,0.9457215179251266,21
Utah,gar_smfh_bonds,12,4.3654629674723064e-07,0.13350629734852715,0,-4.949160338359607e-06,5.8222529318540665e-06,0.8938321386108816,22
Alabama,gar_smfh_bonds,12,-3.225338436781191e-06,-0.2792909645806565,0,-2.224630326144345e-05,1.5795626387881062e-05,0.78010572007656,23
Oregon,gar_smfh_bonds,12,-5.421091802365541e-06,-0.43841984423291186,0,-2.5787324174151358e-05,1.4945140569420272e-05,0.661219992190416,24
Tennessee,gar_smfh_bonds,12,-1.1207226997451722e-05,-3.076584743992432,1,-1.7207118852735955e-05,-5.2073351421674905e-06,0.0021771743304963564,25
Texas,gar_smfh_bonds,12,-1.1754682881967488e-05,-1.2975397633384895,0,-2.6675904393162056e-05,3.166538629227073e-06,0.19488168508956005,26
Arizona,gar_smfh_bonds,12,-1.2347462089929272e-05,-1.9298196230940958,1,-2.288587278361314e-05,-1.8090513962454062e-06,0.054041195599930036,27
Pennsylvania,gar_smfh_bonds,12,-1.3864433218800144e-05,-1.3546064763246526,0,-3.072231907098477e-05,2.993452633384473e-06,0.17598893257885617,28
Nevada,gar_smfh_bonds,12,-1.6976316453677615e-05,-0.986870007837284,0,-4.530964829020682e-05,1.1357015382851581e-05,0.32405430912981426,29
Kentucky,gar_smfh_bonds,12,-2.3539099951373857e-05,-0.56847989429652,0,-9.173980743157587e-05,4.466160752882813e-05,0.5698951941537787,30
Montana,gar_smfh_bonds,12,-3.310036359939077e-05,-1.8685522009827478,1,-6.227743281086762e-05,-3.923294387913921e-06,0.062111143616457865,31
Georgia,gar_smfh_bonds,12,-3.3844431099273056e-05,-3.6293356903552874,1,-4.920382983607095e-05,-1.8485032362475167e-05,0.00030527920736322933,32
Maryland,gar_smfh_bonds,12,-3.654962009094999e-05,-1.8395325170475203,1,-6.927536449873172e-05,-3.8238756831682715e-06,0.0662688345804392,33
Rhode Island,gar_smfh_bonds,12,-4.0103697498435784e-05,-0.1330887019837229,0,-0.0005364186536149252,0.00045621125861805355,0.8941622599227608,34
Ohio,gar_smfh_bonds,12,-4.175378535683106e-05,-0.20957506560838368,0,-0.000369902252380062,0.0002863946816663998,0.8340615642435512,35
Michigan,gar_smfh_bonds,12,-0.00013780635935762187,-2.3077633675602023,1,-0.00023616038048385847,-3.9452338231385324e-05,0.021309001648205594,36
Kansas,gar_smfh_bonds,12,-0.00015260724143138066,-1.0849552858822393,0,-0.0003842813166957688,7.906683383300734e-05,0.278322592036673,37
Wyoming,gar_smfh_bonds,12,-0.00020708107596309903,-2.8772988201021463,1,-0.00032562234751395676,-8.853980441224137e-05,0.004135590057203542,38
Minnesota,gar_smfh_bonds,12,-0.00022119214367507628,-3.6397479794693406,1,-0.00032128717508763093,-0.00012109711226252166,0.0002934218953127843,39
Oklahoma,gar_smfh_bonds,12,-0.0002909326689541107,-2.8612675980325246,1,-0.0004584069609751621,-0.00012345837693305932,0.0043479665513344035,40
North Dakota,gar_smfh_bonds,12,-0.0006752185121875245,-0.8804429596596508,0,-0.00193837527576958,0.0005879382513945304,0.3789277309307173,41
Indiana,gar_smfh_bonds,12,-0.0013308987398634475,-2.567682793925445,1,-0.00218462330729324,-0.00047717417243365516,0.010448775150546874,42
Florida,gar_smfh_bonds,12,-0.002109224171674643,-2.389949403715317,1,-0.0035628350655947556,-0.0006556132777545314,0.017119626411942424,43
Missouri,gar_smfh_bonds,12,-0.003699016532740241,-2.272209940486114,1,-0.006380356941200886,-0.0010176761242795974,0.023382518197596625,44
California,gar_smfh_bonds,12,-0.004154826367468577,-2.2233325052621806,1,-0.007232783718697968,-0.001076869016239187,0.026518399687589067,45
Arkansas,gar_smfh_bonds,12,-0.020756380619303627,-3.560933847428912,1,-0.030357057568133314,-0.011155703670473945,0.0003950755268546935,46
United States,gar_smfh_bonds,9,-0.00021285265663588648,-2.272260101088966,1,-0.00036713992022519937,-5.856539304657362e-05,0.023376791877926406,0
Louisiana,gar_smfh_bonds,9,0.13892099125476,2.1955298959313034,1,0.034704232370727256,0.24313775013879274,0.02845688516664735,1
Nebraska,gar_smfh_bonds,9,0.006351131389652653,1.0267152152761636,0,-0.0038373661175042564,0.016539628896809558,0.3049133316554542,2
Maine,gar_smfh_bonds,9,0.008042560594534152,2.582581317646905,1,0.0029133635793256625,0.01317175760974264,0.010010662335859344,3
Washington,gar_smfh_bonds,9,0.004520319834210617,2.2233772057799777,1,0.001171706057901064,0.007868933610520169,0.026512550536110124,4
Idaho,gar_smfh_bonds,9,0.0025654385834095426,3.117628250861,1,0.0012101045681037455,0.003920772598715339,0.0018986605747011165,5
New York,gar_smfh_bonds,9,0.00202024575668312,6.473761722927038,1,0.0015062535465873445,0.0025342379667788956,1.8113177624456966e-10,6
Massachusetts,gar_smfh_bonds,9,0.002176234839434326,3.132329362320666,1,0.001031915121670969,0.003320554557197682,0.0018073760015111517,7
New Mexico,gar_smfh_bonds,9,0.0016148970998240853,1.4652795100735323,0,-0.00020034026375178042,0.0034301344633999504,0.1432988637361785,8
Illinois,gar_smfh_bonds,9,0.0007350441790876343,1.0768320946213041,0,-0.0003892358490177263,0.0018593242071929944,0.28193054048441213,9
Wisconsin,gar_smfh_bonds,9,0.00039717636171459876,0.6458613020392077,0,-0.000615692391961836,0.001410045115391033,0.518583290977201,10
South Carolina,gar_smfh_bonds,9,0.0003446706256157257,2.779670212687468,1,0.00014044038757701283,0.0005489008636544385,0.005589175127798107,11
West Virginia,gar_smfh_bonds,9,0.0002227091259562189,1.2309032126143538,0,-7.529560074102503e-05,0.0005207138526534627,0.21877726564722466,12
North Carolina,gar_smfh_bonds,9,0.00019887523227089365,1.4513241229688738,0,-2.6821530657628794e-05,0.000424571995199416,0.1471427978605062,13
New Jersey,gar_smfh_bonds,9,-0.00013209043361478673,-0.37193675999174297,0,-0.0007170304144440123,0.00045284954721443865,0.7100537989118023,14
Iowa,gar_smfh_bonds,9,0.00012071679144999792,1.3323767938139282,0,-2.8510985057838612e-05,0.0002699445679578344,0.18317498716488934,15
Mississippi,gar_smfh_bonds,9,0.0003898379726568129,0.7387395152099657,0,-0.0004793262756413449,0.0012590022209549704,0.46031566521774314,16
Delaware,gar_smfh_bonds,9,3.9532958652667123e-05,3.318671602281284,1,1.9912729140089152e-05,5.9153188165245085e-05,0.0009518428330526074,17
New Hampshire,gar_smfh_bonds,9,1.1280235158589935e-05,0.3721262934084019,0,-3.864692227803395e-05,6.12073925952138e-05,0.7099127487025889,18
Vermont,gar_smfh_bonds,9,1.1163699481956055e-05,5.888544157820305,1,8.041150604151423e-06,1.4286248359760687e-05,6.0770868337556294e-09,19
Colorado,gar_smfh_bonds,9,2.1914336745845307e-05,1.512742069027732,0,-1.945775942796882e-06,4.577444943448748e-05,0.13080173457435595,20
Virginia,gar_smfh_bonds,9,-1.1849130109708065e-05,-0.5966795165090918,0,-4.4557159804720394e-05,2.0858899585304254e-05,0.5509165198700776,21
Utah,gar_smfh_bonds,9,-3.1834483982292544e-07,-0.10121746227502919,0,-5.498603129327684e-06,4.861913449681832e-06,0.9194071542288673,22
Alabama,gar_smfh_bonds,9,2.744228530258984e-06,0.26421891588533397,0,-1.4362438928692492e-05,1.9850895989210453e-05,0.791689904954467,23
Oregon,gar_smfh_bonds,9,-4.308649096539702e-06,-0.3842725193320833,0,-2.2776265386529457e-05,1.4158967193450047e-05,0.7008945261391695,24
Tennessee,gar_smfh_bonds,9,-9.376635581797953e-06,-2.8701947420407627,1,-1.475740916006327e-05,-3.995862003532638e-06,0.004227407362961344,25
Texas,gar_smfh_bonds,9,-1.3663718507752469e-05,-1.8098257580675772,1,-2.6098586684297433e-05,-1.22885033120751e-06,0.07075652426660883,26
Arizona,gar_smfh_bonds,9,-7.363148615560046e-06,-1.340874590367537,0,-1.6407646249957242e-05,1.6813490188371464e-06,0.1804011421334677,27
Pennsylvania,gar_smfh_bonds,9,-2.0058382749301657e-05,-2.166089200172174,1,-3.5310446833199075e-05,-4.806318665404244e-06,0.030645139966670065,28
Nevada,gar_smfh_bonds,9,-1.921102458069656e-05,-1.222690308515074,0,-4.508976307650224e-05,6.66771391510911e-06,0.22186294274625684,29
Kentucky,gar_smfh_bonds,9,1.2123033984753013e-05,0.3069489532606325,0,-5.292800091269688e-05,7.717406888220287e-05,0.7589745693022669,30
Montana,gar_smfh_bonds,9,-2.40743363342522e-05,-1.5604465815895154,0,-4.948490952919236e-05,1.3362368606879495e-06,0.11911157204348677,31
Georgia,gar_smfh_bonds,9,-2.9243724245600583e-05,-3.4156344563547534,1,-4.334538745829579e-05,-1.5142061032905375e-05,0.0006735102410131422,32
Maryland,gar_smfh_bonds,9,-3.388429628564378e-05,-1.893416602517199,1,-6.335980666983004e-05,-4.408785901457531e-06,0.058719395301811916,33
Rhode Island,gar_smfh_bonds,9,0.0001906026929410408,0.6958675999692072,0,-0.00026053743729945053,0.000641742823181532,0.48674538260701694,34
Ohio,gar_smfh_bonds,9,-1.1512293054221495e-05,-0.05814534054224523,0,-0.0003376161701181185,0.0003145915840096754,0.9536496447213076,35
Michigan,gar_smfh_bonds,9,-0.00012947474423303964,-2.1726920535881358,1,-0.00022762601573207252,-3.132347273400682e-05,0.03014215510812579,36
Kansas,gar_smfh_bonds,9,-0.0001287874581994108,-1.023773631247218,0,-0.0003359821746939792,7.840725829515746e-05,0.3062999561857447,37
Wyoming,gar_smfh_bonds,9,-0.00015512788082488386,-2.654993725290339,1,-0.0002513634025066236,-5.8892359143144116e-05,0.008113402565977923,38
Minnesota,gar_smfh_bonds,9,-0.00020529057076810656,-3.5774159141902118,1,-0.000299807284201223,-0.00011077385733499012,0.0003712009197538446,39
Oklahoma,gar_smfh_bonds,9,-0.00023440715806790038,-2.8265960991180368,1,-0.0003709962942651634,-9.781802187063739e-05,0.004840350519468295,40
North Dakota,gar_smfh_bonds,9,-0.0002455030241083223,-0.38730098020595954,0,-0.0012895433997419247,0.0007985373515252798,0.6986524857349763,41
Indiana,gar_smfh_bonds,9,-0.0013715780749131955,-2.7892801819231803,1,-0.002181489335587182,-0.0005616668142392092,0.0054277948244618734,42
Florida,gar_smfh_bonds,9,-0.001728035068142419,-1.9399746040738823,1,-0.0031951547766069727,-0.00026091535967786563,0.05278872850409533,43
Missouri,gar_smfh_bonds,9,-0.0019223937534615342,-1.4318663805369098,0,-0.004133700030169801,0.00028891252324673164,0.1526335698802932,44
California,gar_smfh_bonds,9,-0.0042034126805298305,-2.2608459054474217,1,-0.007265658930847348,-0.0011411664302123131,0.024078586519141076,45
Arkansas,gar_smfh_bonds,9,-0.019998431697408756,-3.174079776437163,1,-0.030375797963666417,-0.009621065431151099,0.001569716376992103,46
United States,gar_smfh_bonds,6,-9.609967523386748e-05,-0.9938298573920566,0,-0.0002553623186524386,6.316296818470354e-05,0.3206501020564081,0
Louisiana,gar_smfh_bonds,6,0.11925361333726876,1.9769715289375842,1,0.019901943289015497,0.218605283385522,0.048437968665723696,1
Nebraska,gar_smfh_bonds,6,0.006545071138578791,2.8239089999281135,1,0.0027276707482157,0.010362471528941881,0.0048794613924136865,2
Maine,gar_smfh_bonds,6,0.007433460572367061,3.8049956984710662,1,0.004215794939523792,0.010651126205210328,0.00015424709164113537,3
Washington,gar_smfh_bonds,6,0.003316366490427776,2.0123833410202554,1,0.0006020790032447002,0.00603065397761085,0.04456319211649107,4
Idaho,gar_smfh_bonds,6,0.002125926009032434,2.981262465717564,1,0.0009514288442849296,0.0033004231737799377,0.0029705043072663084,5
New York,gar_smfh_bonds,6,0.0010529703209966293,3.2869262160060133,1,0.0005253394290063156,0.0015806012129869428,0.0010635915153369702,6
Massachusetts,gar_smfh_bonds,6,0.002140969610192533,2.9988091976733773,1,0.0009650822870329134,0.0033168569333521525,0.002806738344762749,7
New Mexico,gar_smfh_bonds,6,0.0019438667897380536,2.3163282297051366,1,0.0005616682181172415,0.003326065361358865,0.020829097930804785,8
Illinois,gar_smfh_bonds,6,0.000686974202013798,1.0218713429653408,0,-0.000420282322391684,0.0017942307264192795,0.30719582825617575,9
Wisconsin,gar_smfh_bonds,6,0.00020863039356795753,0.3713817785285862,0,-0.0007166237218362657,0.0011338845089721803,0.7104658947553357,10
South Carolina,gar_smfh_bonds,6,0.00036102355097560274,3.557516653887792,1,0.00019387884271158024,0.0005281682592396252,0.0003997014574910196,11
West Virginia,gar_smfh_bonds,6,9.570263303726432e-05,0.6359245490647353,0,-0.00015216643603643465,0.0003435717021109632,0.5250340484317215,12
North Carolina,gar_smfh_bonds,6,0.00017876327850190553,1.4114957420002436,0,-2.983118558349846e-05,0.0003873577425873094,0.1585440827318052,13
New Jersey,gar_smfh_bonds,6,6.324426412195874e-05,0.20951788577718666,0,-0.0004339247808600571,0.0005604133091039744,0.8341051095422827,14
Iowa,gar_smfh_bonds,6,5.319486477227135e-05,1.16281678405216,0,-2.2151526631035288e-05,0.00012854125617557796,0.24530123743389498,15
Mississippi,gar_smfh_bonds,6,0.00036653729803418707,1.1873570658123143,0,-0.00014190406334255938,0.0008749786594109333,0.23549071773424535,16
Delaware,gar_smfh_bonds,6,3.965048146804969e-05,3.453266641669109,1,2.0739137594739323e-05,5.8561825341360045e-05,0.0005872787172700455,17
New Hampshire,gar_smfh_bonds,6,1.2356202734172537e-05,0.4339533239193132,0,-3.4540903539292706e-05,5.925330900763776e-05,0.6644564323224702,18
Vermont,gar_smfh_bonds,6,1.0837121759824416e-05,5.786516801931083,1,7.752508123079025e-06,1.3921735396569806e-05,1.085311418513868e-08,19
Colorado,gar_smfh_bonds,6,4.766746228406553e-08,0.005878039813874972,0,-1.3308859589386292e-05,1.3404194513954418e-05,0.995311709318283,20
Virginia,gar_smfh_bonds,6,-1.3974602811413488e-05,-1.0799260239606066,0,-3.5287844317765465e-05,7.338638694938478e-06,0.28054813028600467,21
Utah,gar_smfh_bonds,6,1.3383055329522045e-06,0.5538286961725799,0,-2.641701675933719e-06,5.318312741838126e-06,0.5798734566812431,22
Alabama,gar_smfh_bonds,6,1.4708812355825575e-07,0.016617341722047898,0,-1.4431655428635912e-05,1.4725831675752416e-05,0.9867466384035428,23
Oregon,gar_smfh_bonds,6,-3.5621717644249565e-06,-0.3546416452203341,0,-2.010573910910471e-05,1.2981395580254791e-05,0.7229651922924858,24
Tennessee,gar_smfh_bonds,6,-7.057469294753593e-06,-2.1936112869290794,1,-1.2356462530094918e-05,-1.7584760594122703e-06,0.028592408421674653,25
Texas,gar_smfh_bonds,6,-9.767044875074986e-06,-1.3909126964533418,0,-2.1332623130572788e-05,1.7985333804228085e-06,0.16469512918323836,26
Arizona,gar_smfh_bonds,6,-6.125615596959416e-06,-1.492368859137793,0,-1.2886096674693051e-05,6.348654807742167e-07,0.13605430176777178,27
Pennsylvania,gar_smfh_bonds,6,-2.877024090862242e-06,-0.3379474807098661,0,-1.689864835051491e-05,1.1144600168790422e-05,0.7355043802270695,28
Nevada,gar_smfh_bonds,6,-2.333267190338997e-05,-1.555515103251119,0,-4.8038207970831186e-05,1.3728641640512337e-06,0.12027671256756967,29
Kentucky,gar_smfh_bonds,6,1.0904725347479823e-06,0.032222913587065624,0,-5.464785905221549e-05,5.6828804121711436e-05,0.9743034949000933,30
Montana,gar_smfh_bonds,6,-1.996439374432777e-05,-1.336883916323961,0,-4.4560506084130095e-05,4.631718595474544e-06,0.18169608114431535,31
Georgia,gar_smfh_bonds,6,-2.7262548157354886e-05,-3.562501870420968,1,-3.986675102225102e-05,-1.4658345292458758e-05,0.0003923190006385191,32
Maryland,gar_smfh_bonds,6,-2.9996655310900062e-05,-1.8547332695370438,1,-5.6634274763918825e-05,-3.3590358578813068e-06,0.06405583630096845,33
Rhode Island,gar_smfh_bonds,6,5.364406434505034e-05,0.19038881728025037,0,-0.00041042677388064585,0.0005177149025707463,0.8490598177069184,34
Ohio,gar_smfh_bonds,6,3.130674643967487e-05,0.15864545391050316,0,-0.00029371644024608456,0.0003563299331254342,0.8739941036259349,35
Michigan,gar_smfh_bonds,6,-0.00012584501633676774,-2.134925352547112,1,-0.00022293118589236313,-2.8758846781172387e-05,0.03311472876017829,36
Kansas,gar_smfh_bonds,6,-0.0001243883264032277,-1.0653307280289228,0,-0.00031669714973596506,6.792049692950957e-05,0.2870946621029715,37
Wyoming,gar_smfh_bonds,6,-8.72355880949381e-05,-2.257704973011799,1,-0.00015087564267289377,-2.3595533516982485e-05,0.02427221159765125,38
Minnesota,gar_smfh_bonds,6,-0.00020137942680021476,-3.5866057473675275,1,-0.0002938568031728945,-0.00010890205042753503,0.00035839107944934945,39
Oklahoma,gar_smfh_bonds,6,-0.00014722879844071484,-2.5330217049779478,1,-0.00024296096690568463,-5.149662997574508e-05,0.011526274957746718,40
North Dakota,gar_smfh_bonds,6,-9.453535028974861e-05,-0.22732726200066478,0,-0.0007794662455264752,0.0005903955449469777,0.8202358425377876,41
Indiana,gar_smfh_bonds,6,-0.0013145220735559862,-2.749520567652907,1,-0.002101957501168158,-0.0005270866459438148,0.006122678444447471,42
Florida,gar_smfh_bonds,6,-0.0016990044008293832,-1.9235801133030224,1,-0.0031537540633163625,-0.0002442547383424041,0.05481363959246144,43
Missouri,gar_smfh_bonds,6,-0.0007310283752762445,-0.7691670661717958,0,-0.00229640049305453,0.0008343437425020402,0.44205432776831577,44
California,gar_smfh_bonds,6,-0.004214204765507476,-2.2843948932508784,1,-0.00725262957183183,-0.0011757799591831232,0.02264767138293,45
Arkansas,gar_smfh_bonds,6,-0.016242687576865922,-2.436002518382626,1,-0.02722475732834192,-0.005260617825389927,0.015099702869398657,46
United States,gar_smfh_bonds,3,-8.48253934975176e-05,-1.1928883216359147,0,-0.00020194381674788048,3.229302975284522e-05,0.23331499197669348,0
Louisiana,gar_smfh_bonds,3,0.06666469765092203,1.58988244747513,0,-0.0023958502982459745,0.13572524560009003,0.11231024809899726,1
Nebraska,gar_smfh_bonds,3,0.006131974574544601,3.113964275012775,1,0.0028886841458268704,0.00937526500326233,0.0019207505034477546,2
Maine,gar_smfh_bonds,3,0.006087956349916167,4.728961125851878,1,0.00396761927715117,0.008208293422681163,2.727014275727413e-06,3
Washington,gar_smfh_bonds,3,0.00238526213624706,2.0788998283847784,1,0.0004955238081089206,0.004275000464385199,0.03798809026768035,4
Idaho,gar_smfh_bonds,3,0.001901836633485126,3.6788028250256826,1,0.0010503735600319035,0.002753299706938348,0.0002522088438670078,5
New York,gar_smfh_bonds,3,0.00043888947301750513,1.4791832892103292,0,-4.979922278372089e-05,0.000927578168818731,0.13953863723567328,6
Massachusetts,gar_smfh_bonds,3,0.0020813306602785026,2.9192222752166495,1,0.0009070469444130078,0.003255614376143997,0.0036210794516906564,7
New Mexico,gar_smfh_bonds,3,0.001856646309289836,2.982365335624775,1,0.0008313073565944231,0.0028819852619852483,0.002959102277666714,8
Illinois,gar_smfh_bonds,3,0.0009555792021727551,1.241713481624434,0,-0.00031191042341818646,0.002223068827763696,0.21475582180780162,9
Wisconsin,gar_smfh_bonds,3,0.0003843044041334275,0.6373338827348377,0,-0.0006088287371166464,0.001377437545383501,0.5241145930759585,10
South Carolina,gar_smfh_bonds,3,0.00035851112341692484,4.878346600831966,1,0.00023747107115197272,0.0004795511756818769,1.323817122811377e-06,11
West Virginia,gar_smfh_bonds,3,0.000127945808009658,1.5621420496678724,0,-6.951927466087026e-06,0.00026284354348540297,0.11870391673193215,12
North Carolina,gar_smfh_bonds,3,0.00016051229521880808,1.3058644215661002,0,-4.193376809761887e-05,0.00036295835853523495,0.1920252069249575,13
New Jersey,gar_smfh_bonds,3,5.398500396248886e-05,0.15581205015074104,0,-0.000516666828757144,0.0006246368366821215,0.8762258378507415,14
Iowa,gar_smfh_bonds,3,3.9160656788112135e-05,0.9950929548857642,0,-2.5655822357817298e-05,0.00010397713593404154,0.3200329534254265,15
Mississippi,gar_smfh_bonds,3,0.0005960663664674171,1.8815208129048453,1,7.428963110754638e-05,0.0011178431018272876,0.06031348438673456,16
Delaware,gar_smfh_bonds,3,4.135654747233682e-05,3.6843642540233827,1,2.2868934684499766e-05,5.984416026017387e-05,0.0002468682906080488,17
New Hampshire,gar_smfh_bonds,3,1.8358500530521492e-05,0.6671846407603014,0,-2.6961539763563925e-05,6.36785408246069e-05,0.5048728202330346,18
Vermont,gar_smfh_bonds,3,1.0781337424601678e-05,5.898518495142501,1,7.770905480483787e-06,1.3791769368719569e-05,5.695272697892051e-09,19
Colorado,gar_smfh_bonds,3,-1.5029751219772623e-06,-0.2531311314606533,0,-1.1282220701459906e-05,8.276270457505377e-06,0.8002407802896037,20
Virginia,gar_smfh_bonds,3,1.3218472724515407e-06,0.136639501886104,0,-1.4611393900911307e-05,1.7255088445814383e-05,0.8913548160630782,21
Utah,gar_smfh_bonds,3,1.7864737927940125e-06,0.7978358152688348,0,-1.9014525817622523e-06,5.474400167350276e-06,0.42523480090853893,22
Alabama,gar_smfh_bonds,3,4.2509814313913543e-07,0.07305375665033059,0,-9.158879128621176e-06,1.0009075414899444e-05,0.9417840904641954,23
Oregon,gar_smfh_bonds,3,8.316418915670863e-07,0.0817024412995384,0,-1.593323793699004e-05,1.7596521720124207e-05,0.9349065592492485,24
Tennessee,gar_smfh_bonds,3,-5.546243484242699e-06,-2.4138967230040964,1,-9.330489541856529e-06,-1.7619974266288695e-06,0.016037130824317236,25
